user_id,name,role,login_count,access_level,session_time,var_activity,last_login_time
768,UserTest_768,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
769,UserTest_769,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
770,UserTest_770,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
771,UserTest_771,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
772,UserTest_772,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
773,UserTest_773,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
774,UserTest_774,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
775,UserTest_775,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
776,UserTest_776,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
777,UserTest_777,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
778,UserTest_778,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
779,UserTest_779,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
780,UserTest_780,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
781,UserTest_781,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
782,UserTest_782,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
783,UserTest_783,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
784,UserTest_784,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
785,UserTest_785,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
786,UserTest_786,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
787,UserTest_787,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
788,UserTest_788,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
789,UserTest_789,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
790,UserTest_790,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
791,UserTest_791,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
792,UserTest_792,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
793,UserTest_793,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
794,UserTest_794,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
795,UserTest_795,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
796,UserTest_796,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
797,UserTest_797,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
798,UserTest_798,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
799,UserTest_799,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
800,UserTest_800,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
801,UserTest_801,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
802,UserTest_802,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
803,UserTest_803,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
804,UserTest_804,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
805,UserTest_805,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
806,UserTest_806,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
807,UserTest_807,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
808,UserTest_808,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
809,UserTest_809,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
810,UserTest_810,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
811,UserTest_811,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
812,UserTest_812,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
813,UserTest_813,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
814,UserTest_814,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
815,UserTest_815,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
816,UserTest_816,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
817,UserTest_817,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
818,UserTest_818,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
819,UserTest_819,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
820,UserTest_820,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
821,UserTest_821,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
822,UserTest_822,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
823,UserTest_823,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
824,UserTest_824,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
825,UserTest_825,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
826,UserTest_826,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
827,UserTest_827,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
828,UserTest_828,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
829,UserTest_829,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
830,UserTest_830,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
831,UserTest_831,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
832,UserTest_832,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
833,UserTest_833,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
834,UserTest_834,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
835,UserTest_835,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
836,UserTest_836,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
837,UserTest_837,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
838,UserTest_838,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
839,UserTest_839,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
840,UserTest_840,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
841,UserTest_841,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
842,UserTest_842,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
843,UserTest_843,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
844,UserTest_844,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
845,UserTest_845,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
846,UserTest_846,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
847,UserTest_847,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
848,UserTest_848,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
849,UserTest_849,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
850,UserTest_850,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
851,UserTest_851,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
852,UserTest_852,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
853,UserTest_853,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
854,UserTest_854,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
855,UserTest_855,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
856,UserTest_856,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
857,UserTest_857,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
858,UserTest_858,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
859,UserTest_859,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
860,UserTest_860,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
861,UserTest_861,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
862,UserTest_862,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
863,UserTest_863,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
864,UserTest_864,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
865,UserTest_865,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
866,UserTest_866,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
867,UserTest_867,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
868,UserTest_868,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
869,UserTest_869,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
870,UserTest_870,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
871,UserTest_871,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
872,UserTest_872,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
873,UserTest_873,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
874,UserTest_874,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
875,UserTest_875,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
876,UserTest_876,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
877,UserTest_877,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
878,UserTest_878,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
879,UserTest_879,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
880,UserTest_880,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
881,UserTest_881,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
882,UserTest_882,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
883,UserTest_883,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
884,UserTest_884,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
885,UserTest_885,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
886,UserTest_886,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
887,UserTest_887,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
888,UserTest_888,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
889,UserTest_889,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
890,UserTest_890,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
891,UserTest_891,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
892,UserTest_892,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
893,UserTest_893,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
894,UserTest_894,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
895,UserTest_895,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
896,UserTest_896,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
897,UserTest_897,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
898,UserTest_898,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
899,UserTest_899,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
900,UserTest_900,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
901,UserTest_901,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
902,UserTest_902,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
903,UserTest_903,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
904,UserTest_904,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
905,UserTest_905,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
906,UserTest_906,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
907,UserTest_907,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
908,UserTest_908,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
909,UserTest_909,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
910,UserTest_910,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
911,UserTest_911,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
912,UserTest_912,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
913,UserTest_913,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
914,UserTest_914,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
915,UserTest_915,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
916,UserTest_916,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
917,UserTest_917,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
918,UserTest_918,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
919,UserTest_919,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
920,UserTest_920,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
921,UserTest_921,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
922,UserTest_922,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
923,UserTest_923,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
924,UserTest_924,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
925,UserTest_925,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
926,UserTest_926,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
927,UserTest_927,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
928,UserTest_928,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
929,UserTest_929,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
930,UserTest_930,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
931,UserTest_931,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
932,UserTest_932,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
933,UserTest_933,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
934,UserTest_934,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
935,UserTest_935,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
936,UserTest_936,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
937,UserTest_937,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
938,UserTest_938,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
939,UserTest_939,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
940,UserTest_940,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
941,UserTest_941,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
942,UserTest_942,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
943,UserTest_943,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
944,UserTest_944,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
945,UserTest_945,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
946,UserTest_946,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
947,UserTest_947,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
948,UserTest_948,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
949,UserTest_949,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
950,UserTest_950,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
951,UserTest_951,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
952,UserTest_952,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
953,UserTest_953,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
954,UserTest_954,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
955,UserTest_955,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
956,UserTest_956,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
957,UserTest_957,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
958,UserTest_958,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
959,UserTest_959,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
960,UserTest_960,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
961,UserTest_961,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
962,UserTest_962,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
963,UserTest_963,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
964,UserTest_964,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
965,UserTest_965,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
966,UserTest_966,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
967,UserTest_967,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
968,UserTest_968,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
969,UserTest_969,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
970,UserTest_970,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
971,UserTest_971,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
972,UserTest_972,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
973,UserTest_973,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
974,UserTest_974,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
975,UserTest_975,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
976,UserTest_976,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
977,UserTest_977,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
978,UserTest_978,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
979,UserTest_979,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
980,UserTest_980,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
981,UserTest_981,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
982,UserTest_982,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
983,UserTest_983,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
984,UserTest_984,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
985,UserTest_985,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
986,UserTest_986,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
987,UserTest_987,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
988,UserTest_988,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
989,UserTest_989,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
990,UserTest_990,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
991,UserTest_991,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
992,UserTest_992,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
993,UserTest_993,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
994,UserTest_994,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
995,UserTest_995,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
996,UserTest_996,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
997,UserTest_997,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
998,UserTest_998,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
999,UserTest_999,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1000,UserTest_1000,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1001,UserTest_1001,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1002,UserTest_1002,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1003,UserTest_1003,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1004,UserTest_1004,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1005,UserTest_1005,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1006,UserTest_1006,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1007,UserTest_1007,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1008,UserTest_1008,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1009,UserTest_1009,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1010,UserTest_1010,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1011,UserTest_1011,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1012,UserTest_1012,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1013,UserTest_1013,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1014,UserTest_1014,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1015,UserTest_1015,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1016,UserTest_1016,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1017,UserTest_1017,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1018,UserTest_1018,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1019,UserTest_1019,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1020,UserTest_1020,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1021,UserTest_1021,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1022,UserTest_1022,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1023,UserTest_1023,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1024,UserTest_1024,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1025,UserTest_1025,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1026,UserTest_1026,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1027,UserTest_1027,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1028,UserTest_1028,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1029,UserTest_1029,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1030,UserTest_1030,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1031,UserTest_1031,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1032,UserTest_1032,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1033,UserTest_1033,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1034,UserTest_1034,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1035,UserTest_1035,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1036,UserTest_1036,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1037,UserTest_1037,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1038,UserTest_1038,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1039,UserTest_1039,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1040,UserTest_1040,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1041,UserTest_1041,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1042,UserTest_1042,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1043,UserTest_1043,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1044,UserTest_1044,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1045,UserTest_1045,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1046,UserTest_1046,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1047,UserTest_1047,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1048,UserTest_1048,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1049,UserTest_1049,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1050,UserTest_1050,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1051,UserTest_1051,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1052,UserTest_1052,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1053,UserTest_1053,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1054,UserTest_1054,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1055,UserTest_1055,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1056,UserTest_1056,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1057,UserTest_1057,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1058,UserTest_1058,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1059,UserTest_1059,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1060,UserTest_1060,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
1061,UserTest_1061,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1062,UserTest_1062,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1063,UserTest_1063,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
1064,UserTest_1064,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1065,UserTest_1065,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1066,UserTest_1066,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1067,UserTest_1067,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1068,UserTest_1068,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1069,UserTest_1069,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1070,UserTest_1070,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1071,UserTest_1071,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1072,UserTest_1072,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1073,UserTest_1073,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1074,UserTest_1074,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1075,UserTest_1075,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1076,UserTest_1076,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1077,UserTest_1077,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1078,UserTest_1078,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1079,UserTest_1079,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1080,UserTest_1080,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
1081,UserTest_1081,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1082,UserTest_1082,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1083,UserTest_1083,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1084,UserTest_1084,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1085,UserTest_1085,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1086,UserTest_1086,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1087,UserTest_1087,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
1088,UserTest_1088,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1089,UserTest_1089,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1090,UserTest_1090,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1091,UserTest_1091,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1092,UserTest_1092,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1093,UserTest_1093,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1094,UserTest_1094,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1095,UserTest_1095,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
1096,UserTest_1096,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
1097,UserTest_1097,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1098,UserTest_1098,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1099,UserTest_1099,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
1100,UserTest_1100,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1101,UserTest_1101,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1102,UserTest_1102,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1103,UserTest_1103,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1104,UserTest_1104,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1105,UserTest_1105,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1106,UserTest_1106,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1107,UserTest_1107,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
1108,UserTest_1108,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
1109,UserTest_1109,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
1110,UserTest_1110,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1111,UserTest_1111,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
1112,UserTest_1112,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
1113,UserTest_1113,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
1114,UserTest_1114,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1115,UserTest_1115,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
1116,UserTest_1116,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
1117,UserTest_1117,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1118,UserTest_1118,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
1119,UserTest_1119,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
1120,UserTest_1120,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1121,UserTest_1121,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
1122,UserTest_1122,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
1123,UserTest_1123,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
1124,UserTest_1124,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
