event_id,source_user,target_resource,event_type,timestamp,weight
1198,230,11,deletion,2025-01-10 14:34:26.762000,0.83987119494956
1199,230,10,modification,2024-10-07 15:30:26.762000,0.457323857086515
1200,231,4,modification,2024-12-13 15:30:26.762000,0.64878182209144
1201,231,4,modification,2024-07-06 02:29:26.763000,0.769836795520192
1202,232,10,modification,2024-07-13 15:30:26.762000,0.218190469357945
1203,232,11,modification,2025-03-20 12:29:26.762000,0.622967600038111
1204,233,11,access,2024-10-16 15:30:26.762000,0.611640852991554
1205,233,10,deletion,2025-02-26 15:30:26.762000,0.759421246142577
1206,233,11,access,2024-06-23 18:29:26.763000,0.900872862849295
1207,233,10,modification,2024-07-28 17:29:26.763000,0.86855057066697
1208,233,10,deletion,2025-02-16 12:29:26.763000,0.743034439026748
1209,234,9,modification,2025-01-21 15:30:26.762000,0.613158877489808
1210,234,6,access,2025-03-25 15:30:26.762000,0.868160525955826
1211,234,6,deletion,2025-03-30 17:29:26.763000,0.921580780164936
1212,235,10,deletion,2025-01-31 15:30:26.762000,0.354243767681781
1213,235,11,deletion,2024-06-11 16:30:26.762000,0.168137339301706
1214,235,11,access,2025-04-22 19:30:26.762000,0.606847780491741
1215,235,11,deletion,2025-01-28 17:30:26.762000,0.469016611292679
1216,235,11,modification,2025-03-15 14:29:26.763000,0.109551085508917
1217,235,11,modification,2024-08-16 17:49:26.763000,0.664381469384456
1218,236,4,modification,2025-04-02 15:30:26.762000,0.304499053255874
1219,236,3,access,,0.417236666912368
1220,237,4,modification,2025-01-19 15:30:26.762000,0.891035421350068
1221,237,4,deletion,2025-03-27 15:30:26.762000,0.269350251272978
1222,237,4,access,2024-08-28 15:30:26.762000,0.620510539941182
1223,237,4,modification,2024-09-29 18:29:26.763000,0.149684561223479
1224,237,4,modification,2025-01-09 20:29:26.763000,0.224452755646845
1225,238,8,access,2024-06-19 15:30:26.762000,0.77697965879042
1226,238,8,deletion,2024-10-17 15:30:26.762000,0.98020636836769
1227,238,8,deletion,2024-09-12 15:30:26.762000,0.784062530572958
1228,238,4,modification,2025-04-08 02:29:26.763000,0.383821932098546
1229,239,4,modification,2025-04-02 15:30:26.762000,0.304499053255874
1230,239,3,access,,0.417236666912368
1231,240,1,modification,2025-03-08 15:30:26.762000,0.251471714931867
1232,240,8,access,2024-08-20 15:30:26.762000,0.512751288144372
1233,240,0,deletion,2025-01-29 15:30:26.762000,0.247760053872737
1234,240,5,deletion,2025-01-05 12:29:26.763000,0.894500366559187
1235,241,10,modification,2024-07-08 15:30:26.762000,0.218190469357945
1236,241,11,modification,2025-03-15 12:29:26.762000,0.622967600038111
1237,242,0,access,2024-11-18 15:40:26.762000,0.878411779110629
1238,242,5,deletion,2024-11-27 12:49:26.762000,0.34406797223793
1239,242,5,modification,2024-12-11 14:59:26.762000,0.490036063423634
1240,242,9,deletion,2024-12-24 15:19:26.762000,0.381716460472168
1241,242,8,modification,2024-06-11 16:39:26.763000,0.841322901861726
1242,242,5,access,2024-06-15 17:49:26.763000,0.311972684511687
1243,242,5,access,2024-12-29 18:29:26.763000,0.578126678902325
1244,243,9,modification,2025-01-18 15:30:26.762000,0.613158877489808
1245,243,6,access,2025-03-22 15:30:26.762000,0.868160525955826
1246,243,6,deletion,2025-03-27 17:29:26.763000,0.921580780164936
1247,244,4,modification,2025-01-18 15:30:26.762000,0.891035421350068
1248,244,4,deletion,2025-03-26 15:30:26.762000,0.269350251272978
1249,244,4,access,2024-08-27 15:30:26.762000,0.620510539941182
1250,244,4,modification,2024-09-28 18:29:26.763000,0.149684561223479
1251,244,4,modification,2025-01-08 20:29:26.763000,0.224452755646845
1252,245,4,modification,2024-12-18 15:30:26.762000,0.64878182209144
1253,245,4,modification,2024-07-11 02:29:26.763000,0.769836795520192
1254,246,4,modification,2025-03-30 15:30:26.762000,0.304499053255874
1255,246,3,access,,0.417236666912368
1256,247,4,modification,2024-12-18 15:30:26.762000,0.64878182209144
1257,247,4,modification,2024-07-11 02:29:26.763000,0.769836795520192
1258,248,9,modification,2025-01-24 15:30:26.762000,0.613158877489808
1259,248,6,access,2025-03-28 15:30:26.762000,0.868160525955826
1260,248,6,deletion,2025-04-02 17:29:26.763000,0.921580780164936
1261,249,5,access,2025-04-04 15:30:26.762000,0.257264274197876
1262,249,6,deletion,2024-06-26 15:30:26.762000,0.846023279940532
1263,249,6,modification,2024-09-25 15:30:26.762000,0.498467873022065
1264,249,9,deletion,2025-04-06 16:29:26.763000,0.218720790692322
1265,249,5,deletion,2024-12-29 17:29:26.763000,0.899269549833013
1266,250,0,deletion,2024-09-18 14:29:26.762000,0.933504889745582
1267,250,1,deletion,2025-04-04 14:29:26.762000,0.973472784436092
1268,250,5,access,2024-10-17 14:29:26.762000,0.622465177836497
1269,250,9,deletion,2024-12-25 14:29:26.762000,0.544269820793087
1270,250,1,modification,2025-01-01 14:29:26.762000,0.534231786076228
1271,250,9,modification,2024-06-09 14:29:26.762000,0.511615473452353
1272,250,9,deletion,2025-03-08 14:29:26.763000,0.94054825652204
1273,251,0,deletion,2024-09-22 14:29:26.762000,0.933504889745582
1274,251,1,deletion,2025-04-08 14:29:26.762000,0.973472784436092
1275,251,5,access,2024-10-21 14:29:26.762000,0.622465177836497
1276,251,9,deletion,2024-12-29 14:29:26.762000,0.544269820793087
1277,251,1,modification,2025-01-05 14:29:26.762000,0.534231786076228
1278,251,9,modification,2024-06-13 14:29:26.762000,0.511615473452353
1279,251,9,deletion,2025-03-12 14:29:26.763000,0.94054825652204
1280,252,4,modification,2025-01-23 15:30:26.762000,0.891035421350068
1281,252,4,deletion,2025-03-31 15:30:26.762000,0.269350251272978
1282,252,4,access,2024-09-01 15:30:26.762000,0.620510539941182
1283,252,4,modification,2024-10-03 18:29:26.763000,0.149684561223479
1284,252,4,modification,2025-01-13 20:29:26.763000,0.224452755646845
1285,253,2,modification,2025-04-15 09:29:26.763000,0.743034439026748
1286,253,3,deletion,2025-04-15 09:39:26.763000,0.743034439026748
1287,253,8,access,2025-04-15 09:49:26.763000,0.743034439026748
1288,253,2,modification,2025-04-15 09:50:26.763000,0.743034439026748
1289,253,3,deletion,2025-04-15 09:51:26.763000,0.743034439026748
1290,254,10,deletion,2025-01-31 15:30:26.762000,0.354243767681781
1291,254,11,deletion,2024-06-11 16:30:26.762000,0.168137339301706
1292,254,11,access,2025-04-22 19:30:26.762000,0.606847780491741
1293,254,11,deletion,2025-01-28 17:30:26.762000,0.469016611292679
1294,254,11,modification,2025-03-15 14:29:26.763000,0.109551085508917
1295,254,11,modification,2024-08-16 17:49:26.763000,0.664381469384456
1296,255,2,access,2024-05-31 15:34:26.762000,0.971606316744734
1297,255,4,modification,2025-03-01 17:30:26.762000,0.78664282123005
1298,255,7,access,2024-08-13 17:50:26.762000,0.358144761088753
1299,255,3,modification,2025-04-19 09:29:26.763000,0.743034439026748
1300,256,10,modification,2024-07-09 15:30:26.762000,0.218190469357945
1301,256,11,modification,2025-03-16 12:29:26.762000,0.622967600038111
1302,257,1,modification,2024-12-01 18:30:26.762000,0.758082623980715
1303,257,5,modification,2025-03-23 15:30:26.762000,0.860407796096076
1304,257,1,modification,2024-09-25 15:30:26.762000,0.26645574463547
1305,257,9,modification,2025-02-13 19:30:26.762000,0.527502556192394
1306,257,6,modification,2024-06-30 15:30:26.762000,0.461444331461618
1307,258,10,modification,2024-07-16 15:30:26.762000,0.218190469357945
1308,258,11,modification,2025-03-23 12:29:26.762000,0.622967600038111
1309,259,3,access,2025-01-02 17:30:26.762000,0.554265596383152
1310,259,3,modification,2024-10-29 16:30:26.762000,0.413810887184509
1311,259,3,access,2024-09-20 18:30:26.762000,0.609066665236789
1312,259,4,deletion,2024-06-27 15:30:26.762000,0.310736103751091
1313,259,3,access,2024-07-18 14:30:26.762000,0.971932208058549
1314,259,3,access,2024-11-18 18:30:26.762000,0.227436155457533
1315,259,3,access,2025-02-10 19:49:26.763000,0.432106989533017
1316,259,4,modification,2025-04-18 09:29:26.763000,0.812128034537794
1317,259,4,modification,2025-04-25 10:29:26.763000,0.614616109401714
1318,260,9,modification,2025-01-25 15:30:26.762000,0.613158877489808
1319,260,6,access,2025-03-29 15:30:26.762000,0.868160525955826
1320,260,6,deletion,2025-04-03 17:29:26.763000,0.921580780164936
1321,261,4,modification,2025-03-31 15:30:26.762000,0.304499053255874
1322,261,3,access,,0.417236666912368
1323,262,4,modification,2024-09-04 15:30:26.762000,0.320103090620782
1324,262,4,deletion,2024-12-26 15:30:26.762000,0.278458267661476
1325,262,4,modification,2024-11-28 02:29:26.763000,0.992502478631833
1326,262,3,deletion,2024-08-28 02:29:26.763000,0.543522315876416
1327,262,4,deletion,2024-08-07 02:29:26.763000,0.479871160306171
1328,262,3,access,2024-12-19 02:29:26.763000,0.691558208399273
1329,263,9,modification,2025-01-25 15:30:26.762000,0.613158877489808
1330,263,6,access,2025-03-29 15:30:26.762000,0.868160525955826
1331,263,6,deletion,2025-04-03 17:29:26.763000,0.921580780164936
1332,264,0,access,2024-11-21 15:40:26.762000,0.878411779110629
1333,264,5,deletion,2024-11-30 12:49:26.762000,0.34406797223793
1334,264,5,modification,2024-12-14 14:59:26.762000,0.490036063423634
1335,264,9,deletion,2024-12-27 15:19:26.762000,0.381716460472168
1336,264,8,modification,2024-06-14 16:39:26.763000,0.841322901861726
1337,264,5,access,2024-06-18 17:49:26.763000,0.311972684511687
1338,264,5,access,2025-01-01 18:29:26.763000,0.578126678902325
1339,265,2,modification,2025-04-18 09:29:26.763000,0.743034439026748
1340,265,3,deletion,2025-04-18 09:39:26.763000,0.743034439026748
1341,265,8,access,2025-04-18 09:49:26.763000,0.743034439026748
1342,265,2,modification,2025-04-18 09:50:26.763000,0.743034439026748
1343,265,3,deletion,2025-04-18 09:51:26.763000,0.743034439026748
1344,266,10,deletion,2025-01-29 15:30:26.762000,0.354243767681781
1345,266,11,deletion,2024-06-09 16:30:26.762000,0.168137339301706
1346,266,11,access,2025-04-20 19:30:26.762000,0.606847780491741
1347,266,11,deletion,2025-01-26 17:30:26.762000,0.469016611292679
1348,266,11,modification,2025-03-13 14:29:26.763000,0.109551085508917
1349,266,11,modification,2024-08-14 17:49:26.763000,0.664381469384456
1350,267,11,access,2024-10-17 15:30:26.762000,0.611640852991554
1351,267,10,deletion,2025-02-27 15:30:26.762000,0.759421246142577
1352,267,11,access,2024-06-24 18:29:26.763000,0.900872862849295
1353,267,10,modification,2024-07-29 17:29:26.763000,0.86855057066697
1354,267,10,deletion,2025-02-17 12:29:26.763000,0.743034439026748
1355,268,4,modification,2025-04-03 15:30:26.762000,0.304499053255874
1356,268,3,access,,0.417236666912368
1357,269,10,deletion,2024-12-12 12:30:26.762000,0.927743811477137
1358,269,11,deletion,2024-07-13 13:30:26.762000,0.182944630102846
1359,269,11,deletion,2025-03-01 15:20:26.762000,0.60468730953079
1360,269,10,deletion,2024-12-28 15:30:26.762000,0.119227818829605
1361,269,11,deletion,2025-01-05 14:34:26.762000,0.83987119494956
1362,269,10,modification,2024-10-02 15:30:26.762000,0.457323857086515
1363,270,4,modification,2024-09-09 15:30:26.762000,0.320103090620782
1364,270,4,deletion,2024-12-31 15:30:26.762000,0.278458267661476
1365,270,4,modification,2024-12-03 02:29:26.763000,0.992502478631833
1366,270,3,deletion,2024-09-02 02:29:26.763000,0.543522315876416
1367,270,4,deletion,2024-08-12 02:29:26.763000,0.479871160306171
1368,270,3,access,2024-12-24 02:29:26.763000,0.691558208399273
1369,271,2,access,2024-05-30 15:34:26.762000,0.971606316744734
1370,271,4,modification,2025-02-28 17:30:26.762000,0.78664282123005
1371,271,7,access,2024-08-12 17:50:26.762000,0.358144761088753
1372,271,3,modification,2025-04-18 09:29:26.763000,0.743034439026748
1373,272,4,modification,2025-01-18 15:30:26.762000,0.891035421350068
1374,272,4,deletion,2025-03-26 15:30:26.762000,0.269350251272978
1375,272,4,access,2024-08-27 15:30:26.762000,0.620510539941182
1376,272,4,modification,2024-09-28 18:29:26.763000,0.149684561223479
1377,272,4,modification,2025-01-08 20:29:26.763000,0.224452755646845
1378,273,1,modification,2024-11-26 18:30:26.762000,0.758082623980715
1379,273,5,modification,2025-03-18 15:30:26.762000,0.860407796096076
1380,273,1,modification,2024-09-20 15:30:26.762000,0.26645574463547
1381,273,9,modification,2025-02-08 19:30:26.762000,0.527502556192394
1382,273,6,modification,2024-06-25 15:30:26.762000,0.461444331461618
1383,274,10,deletion,2025-01-29 15:30:26.762000,0.354243767681781
1384,274,11,deletion,2024-06-09 16:30:26.762000,0.168137339301706
1385,274,11,access,2025-04-20 19:30:26.762000,0.606847780491741
1386,274,11,deletion,2025-01-26 17:30:26.762000,0.469016611292679
1387,274,11,modification,2025-03-13 14:29:26.763000,0.109551085508917
1388,274,11,modification,2024-08-14 17:49:26.763000,0.664381469384456
1389,275,5,modification,2024-12-17 15:30:26.762000,0.326336558670067
1390,275,5,deletion,2024-10-27 15:30:26.762000,0.276103494971162
1391,275,9,deletion,2025-02-16 15:31:26.762000,0.263119941316972
1392,275,1,deletion,2025-02-04 15:30:26.762000,0.419384003954181
1393,275,9,modification,2024-12-15 15:30:26.762000,0.902749449471776
1394,275,6,deletion,2024-07-07 12:29:26.763000,0.321040245246558
1395,275,1,deletion,2024-07-14 13:29:26.763000,0.611183182355689
1396,275,1,deletion,2024-07-15 13:29:26.763000,0.611183182355689
1397,276,11,access,2024-10-19 15:30:26.762000,0.611640852991554
1398,276,10,deletion,2025-03-01 15:30:26.762000,0.759421246142577
1399,276,11,access,2024-06-26 18:29:26.763000,0.900872862849295
1400,276,10,modification,2024-07-31 17:29:26.763000,0.86855057066697
1401,276,10,deletion,2025-02-19 12:29:26.763000,0.743034439026748
1402,277,3,access,2025-01-01 17:30:26.762000,0.554265596383152
1403,277,3,modification,2024-10-28 16:30:26.762000,0.413810887184509
1404,277,3,access,2024-09-19 18:30:26.762000,0.609066665236789
1405,277,4,deletion,2024-06-26 15:30:26.762000,0.310736103751091
1406,277,3,access,2024-07-17 14:30:26.762000,0.971932208058549
1407,277,3,access,2024-11-17 18:30:26.762000,0.227436155457533
1408,277,3,access,2025-02-09 19:49:26.763000,0.432106989533017
1409,277,4,modification,2025-04-17 09:29:26.763000,0.812128034537794
1410,277,4,modification,2025-04-24 10:29:26.763000,0.614616109401714
1411,278,1,modification,2025-03-09 15:30:26.762000,0.251471714931867
1412,278,8,access,2024-08-21 15:30:26.762000,0.512751288144372
1413,278,0,deletion,2025-01-30 15:30:26.762000,0.247760053872737
1414,278,5,deletion,2025-01-06 12:29:26.763000,0.894500366559187
1415,279,10,deletion,2025-01-24 15:30:26.762000,0.354243767681781
1416,279,11,deletion,2024-06-04 16:30:26.762000,0.168137339301706
1417,279,11,access,2025-04-15 19:30:26.762000,0.606847780491741
1418,279,11,deletion,2025-01-21 17:30:26.762000,0.469016611292679
1419,279,11,modification,2025-03-08 14:29:26.763000,0.109551085508917
1420,279,11,modification,2024-08-09 17:49:26.763000,0.664381469384456
1421,280,10,deletion,2025-03-12 12:29:26.762000,0.73178761080199
1422,280,10,access,2024-11-19 12:29:26.762000,0.72466772483481
1423,280,10,modification,2024-11-24 12:29:26.763000,0.71967292146481
1424,280,10,modification,2025-05-12 12:29:26.763000,0.949739932473095
1425,281,10,deletion,2025-03-15 12:29:26.762000,0.73178761080199
1426,281,10,access,2024-11-22 12:29:26.762000,0.72466772483481
1427,281,10,modification,2024-11-27 12:29:26.763000,0.71967292146481
1428,281,10,modification,2025-05-15 12:29:26.763000,0.949739932473095
1429,282,2,access,2024-05-27 15:34:26.762000,0.971606316744734
1430,282,4,modification,2025-02-25 17:30:26.762000,0.78664282123005
1431,282,7,access,2024-08-09 17:50:26.762000,0.358144761088753
1432,282,3,modification,2025-04-15 09:29:26.763000,0.743034439026748
1433,283,10,deletion,2025-01-24 15:30:26.762000,0.354243767681781
1434,283,11,deletion,2024-06-04 16:30:26.762000,0.168137339301706
1435,283,11,access,2025-04-15 19:30:26.762000,0.606847780491741
1436,283,11,deletion,2025-01-21 17:30:26.762000,0.469016611292679
1437,283,11,modification,2025-03-08 14:29:26.763000,0.109551085508917
1438,283,11,modification,2024-08-09 17:49:26.763000,0.664381469384456
1439,284,1,modification,2024-12-03 18:30:26.762000,0.758082623980715
1440,284,5,modification,2025-03-25 15:30:26.762000,0.860407796096076
1441,284,1,modification,2024-09-27 15:30:26.762000,0.26645574463547
1442,284,9,modification,2025-02-15 19:30:26.762000,0.527502556192394
1443,284,6,modification,2024-07-02 15:30:26.762000,0.461444331461618
1444,285,5,access,2025-03-28 15:30:26.762000,0.257264274197876
1445,285,6,deletion,2024-06-19 15:30:26.762000,0.846023279940532
1446,285,6,modification,2024-09-18 15:30:26.762000,0.498467873022065
1447,285,9,deletion,2025-03-30 16:29:26.763000,0.218720790692322
1448,285,5,deletion,2024-12-22 17:29:26.763000,0.899269549833013
1449,286,7,deletion,2025-03-25 15:30:26.762000,0.191583357535373
1450,286,2,access,2025-01-17 15:30:26.762000,0.375014081837619
1451,286,4,modification,2024-07-01 15:30:26.762000,0.166931814161332
1452,286,4,modification,2025-04-29 15:30:26.762000,0.436483977851806
1453,286,4,modification,2025-03-10 14:49:26.763000,0.818832448371185
1454,286,3,access,2024-09-01 17:29:26.763000,0.53275146296222
1455,286,2,modification,2024-08-19 16:32:26.763000,0.751707118063964
1456,286,7,modification,2024-10-05 09:33:26.763000,0.175544351206521
1457,287,10,deletion,2025-01-25 15:30:26.762000,0.354243767681781
1458,287,11,deletion,2024-06-05 16:30:26.762000,0.168137339301706
1459,287,11,access,2025-04-16 19:30:26.762000,0.606847780491741
1460,287,11,deletion,2025-01-22 17:30:26.762000,0.469016611292679
1461,287,11,modification,2025-03-09 14:29:26.763000,0.109551085508917
1462,287,11,modification,2024-08-10 17:49:26.763000,0.664381469384456
1463,288,0,deletion,2024-09-17 14:29:26.762000,0.933504889745582
1464,288,1,deletion,2025-04-03 14:29:26.762000,0.973472784436092
1465,288,5,access,2024-10-16 14:29:26.762000,0.622465177836497
1466,288,9,deletion,2024-12-24 14:29:26.762000,0.544269820793087
1467,288,1,modification,2024-12-31 14:29:26.762000,0.534231786076228
1468,288,9,modification,2024-06-08 14:29:26.762000,0.511615473452353
1469,288,9,deletion,2025-03-07 14:29:26.763000,0.94054825652204
1470,289,1,modification,2025-03-11 15:30:26.762000,0.251471714931867
1471,289,8,access,2024-08-23 15:30:26.762000,0.512751288144372
1472,289,0,deletion,2025-02-01 15:30:26.762000,0.247760053872737
1473,289,5,deletion,2025-01-08 12:29:26.763000,0.894500366559187
1474,290,2,modification,2025-04-19 09:29:26.763000,0.743034439026748
1475,290,3,deletion,2025-04-19 09:39:26.763000,0.743034439026748
1476,290,8,access,2025-04-19 09:49:26.763000,0.743034439026748
1477,290,2,modification,2025-04-19 09:50:26.763000,0.743034439026748
1478,290,3,deletion,2025-04-19 09:51:26.763000,0.743034439026748
1479,291,5,modification,2024-12-16 15:30:26.762000,0.326336558670067
1480,291,5,deletion,2024-10-26 15:30:26.762000,0.276103494971162
1481,291,9,deletion,2025-02-15 15:31:26.762000,0.263119941316972
1482,291,1,deletion,2025-02-03 15:30:26.762000,0.419384003954181
1483,291,9,modification,2024-12-14 15:30:26.762000,0.902749449471776
1484,291,6,deletion,2024-07-06 12:29:26.763000,0.321040245246558
1485,291,1,deletion,2024-07-13 13:29:26.763000,0.611183182355689
1486,291,1,deletion,2024-07-14 13:29:26.763000,0.611183182355689
1487,292,4,modification,2025-04-03 15:30:26.762000,0.304499053255874
1488,292,3,access,,0.417236666912368
1489,293,5,modification,2024-12-18 15:30:26.762000,0.326336558670067
1490,293,5,deletion,2024-10-28 15:30:26.762000,0.276103494971162
1491,293,9,deletion,2025-02-17 15:31:26.762000,0.263119941316972
1492,293,1,deletion,2025-02-05 15:30:26.762000,0.419384003954181
1493,293,9,modification,2024-12-16 15:30:26.762000,0.902749449471776
1494,293,6,deletion,2024-07-08 12:29:26.763000,0.321040245246558
1495,293,1,deletion,2024-07-15 13:29:26.763000,0.611183182355689
1496,293,1,deletion,2024-07-16 13:29:26.763000,0.611183182355689
1497,294,10,deletion,2025-03-12 12:29:26.762000,0.73178761080199
1498,294,10,access,2024-11-19 12:29:26.762000,0.72466772483481
1499,294,10,modification,2024-11-24 12:29:26.763000,0.71967292146481
1500,294,10,modification,2025-05-12 12:29:26.763000,0.949739932473095
1501,295,2,access,2024-05-31 15:34:26.762000,0.971606316744734
1502,295,4,modification,2025-03-01 17:30:26.762000,0.78664282123005
1503,295,7,access,2024-08-13 17:50:26.762000,0.358144761088753
1504,295,3,modification,2025-04-19 09:29:26.763000,0.743034439026748
1505,296,8,access,2024-06-16 15:30:26.762000,0.77697965879042
1506,296,8,deletion,2024-10-14 15:30:26.762000,0.98020636836769
1507,296,8,deletion,2024-09-09 15:30:26.762000,0.784062530572958
1508,296,4,modification,2025-04-05 02:29:26.763000,0.383821932098546
1509,297,7,deletion,2025-03-30 15:30:26.762000,0.191583357535373
1510,297,2,access,2025-01-22 15:30:26.762000,0.375014081837619
1511,297,4,modification,2024-07-06 15:30:26.762000,0.166931814161332
1512,297,4,modification,2025-05-04 15:30:26.762000,0.436483977851806
1513,297,4,modification,2025-03-15 14:49:26.763000,0.818832448371185
1514,297,3,access,2024-09-06 17:29:26.763000,0.53275146296222
1515,297,2,modification,2024-08-24 16:32:26.763000,0.751707118063964
1516,297,7,modification,2024-10-10 09:33:26.763000,0.175544351206521
1517,298,11,access,2024-10-21 15:30:26.762000,0.611640852991554
1518,298,10,deletion,2025-03-03 15:30:26.762000,0.759421246142577
1519,298,11,access,2024-06-28 18:29:26.763000,0.900872862849295
1520,298,10,modification,2024-08-02 17:29:26.763000,0.86855057066697
1521,298,10,deletion,2025-02-21 12:29:26.763000,0.743034439026748
1522,299,2,access,2024-05-31 15:34:26.762000,0.971606316744734
1523,299,4,modification,2025-03-01 17:30:26.762000,0.78664282123005
1524,299,7,access,2024-08-13 17:50:26.762000,0.358144761088753
1525,299,3,modification,2025-04-19 09:29:26.763000,0.743034439026748
1526,300,10,modification,2024-07-16 15:30:26.762000,0.218190469357945
1527,300,11,modification,2025-03-23 12:29:26.762000,0.622967600038111
1528,301,3,access,2024-12-28 17:30:26.762000,0.554265596383152
1529,301,3,modification,2024-10-24 16:30:26.762000,0.413810887184509
1530,301,3,access,2024-09-15 18:30:26.762000,0.609066665236789
1531,301,4,deletion,2024-06-22 15:30:26.762000,0.310736103751091
1532,301,3,access,2024-07-13 14:30:26.762000,0.971932208058549
1533,301,3,access,2024-11-13 18:30:26.762000,0.227436155457533
1534,301,3,access,2025-02-05 19:49:26.763000,0.432106989533017
1535,301,4,modification,2025-04-13 09:29:26.763000,0.812128034537794
1536,301,4,modification,2025-04-20 10:29:26.763000,0.614616109401714
1537,302,5,modification,2024-12-17 15:30:26.762000,0.326336558670067
1538,302,5,deletion,2024-10-27 15:30:26.762000,0.276103494971162
1539,302,9,deletion,2025-02-16 15:31:26.762000,0.263119941316972
1540,302,1,deletion,2025-02-04 15:30:26.762000,0.419384003954181
1541,302,9,modification,2024-12-15 15:30:26.762000,0.902749449471776
1542,302,6,deletion,2024-07-07 12:29:26.763000,0.321040245246558
1543,302,1,deletion,2024-07-14 13:29:26.763000,0.611183182355689
1544,302,1,deletion,2024-07-15 13:29:26.763000,0.611183182355689
1545,303,2,modification,2025-04-17 09:29:26.763000,0.743034439026748
1546,303,3,deletion,2025-04-17 09:39:26.763000,0.743034439026748
1547,303,8,access,2025-04-17 09:49:26.763000,0.743034439026748
1548,303,2,modification,2025-04-17 09:50:26.763000,0.743034439026748
1549,303,3,deletion,2025-04-17 09:51:26.763000,0.743034439026748
1550,304,8,access,2024-06-19 15:30:26.762000,0.77697965879042
1551,304,8,deletion,2024-10-17 15:30:26.762000,0.98020636836769
1552,304,8,deletion,2024-09-12 15:30:26.762000,0.784062530572958
1553,304,4,modification,2025-04-08 02:29:26.763000,0.383821932098546
1554,305,8,access,2024-06-16 15:30:26.762000,0.77697965879042
1555,305,8,deletion,2024-10-14 15:30:26.762000,0.98020636836769
1556,305,8,deletion,2024-09-09 15:30:26.762000,0.784062530572958
1557,305,4,modification,2025-04-05 02:29:26.763000,0.383821932098546
1558,306,4,modification,2024-09-05 15:30:26.762000,0.320103090620782
1559,306,4,deletion,2024-12-27 15:30:26.762000,0.278458267661476
1560,306,4,modification,2024-11-29 02:29:26.763000,0.992502478631833
1561,306,3,deletion,2024-08-29 02:29:26.763000,0.543522315876416
1562,306,4,deletion,2024-08-08 02:29:26.763000,0.479871160306171
1563,306,3,access,2024-12-20 02:29:26.763000,0.691558208399273
1564,307,2,modification,2025-04-17 09:29:26.763000,0.743034439026748
1565,307,3,deletion,2025-04-17 09:39:26.763000,0.743034439026748
1566,307,8,access,2025-04-17 09:49:26.763000,0.743034439026748
1567,307,2,modification,2025-04-17 09:50:26.763000,0.743034439026748
1568,307,3,deletion,2025-04-17 09:51:26.763000,0.743034439026748
1569,308,10,deletion,2024-12-18 12:30:26.762000,0.927743811477137
1570,308,11,deletion,2024-07-19 13:30:26.762000,0.182944630102846
1571,308,11,deletion,2025-03-07 15:20:26.762000,0.60468730953079
1572,308,10,deletion,2025-01-03 15:30:26.762000,0.119227818829605
1573,308,11,deletion,2025-01-11 14:34:26.762000,0.83987119494956
1574,308,10,modification,2024-10-08 15:30:26.762000,0.457323857086515
1575,309,2,modification,2025-04-17 09:29:26.763000,0.743034439026748
1576,309,3,deletion,2025-04-17 09:39:26.763000,0.743034439026748
1577,309,8,access,2025-04-17 09:49:26.763000,0.743034439026748
1578,309,2,modification,2025-04-17 09:50:26.763000,0.743034439026748
1579,309,3,deletion,2025-04-17 09:51:26.763000,0.743034439026748
1580,310,10,modification,2024-07-15 15:30:26.762000,0.218190469357945
1581,310,11,modification,2025-03-22 12:29:26.762000,0.622967600038111
1582,311,9,modification,2025-01-23 15:30:26.762000,0.613158877489808
1583,311,6,access,2025-03-27 15:30:26.762000,0.868160525955826
1584,311,6,deletion,2025-04-01 17:29:26.763000,0.921580780164936
1585,312,4,modification,2024-09-06 15:30:26.762000,0.320103090620782
1586,312,4,deletion,2024-12-28 15:30:26.762000,0.278458267661476
1587,312,4,modification,2024-11-30 02:29:26.763000,0.992502478631833
1588,312,3,deletion,2024-08-30 02:29:26.763000,0.543522315876416
1589,312,4,deletion,2024-08-09 02:29:26.763000,0.479871160306171
1590,312,3,access,2024-12-21 02:29:26.763000,0.691558208399273
1591,313,2,access,2024-05-31 15:34:26.762000,0.971606316744734
1592,313,4,modification,2025-03-01 17:30:26.762000,0.78664282123005
1593,313,7,access,2024-08-13 17:50:26.762000,0.358144761088753
1594,313,3,modification,2025-04-19 09:29:26.763000,0.743034439026748
1595,314,0,deletion,2024-09-17 14:29:26.762000,0.933504889745582
1596,314,1,deletion,2025-04-03 14:29:26.762000,0.973472784436092
1597,314,5,access,2024-10-16 14:29:26.762000,0.622465177836497
1598,314,9,deletion,2024-12-24 14:29:26.762000,0.544269820793087
1599,314,1,modification,2024-12-31 14:29:26.762000,0.534231786076228
1600,314,9,modification,2024-06-08 14:29:26.762000,0.511615473452353
1601,314,9,deletion,2025-03-07 14:29:26.763000,0.94054825652204
1602,315,9,modification,2025-01-22 15:30:26.762000,0.613158877489808
1603,315,6,access,2025-03-26 15:30:26.762000,0.868160525955826
1604,315,6,deletion,2025-03-31 17:29:26.763000,0.921580780164936
1605,316,2,access,2024-06-01 15:34:26.762000,0.971606316744734
1606,316,4,modification,2025-03-02 17:30:26.762000,0.78664282123005
1607,316,7,access,2024-08-14 17:50:26.762000,0.358144761088753
1608,316,3,modification,2025-04-20 09:29:26.763000,0.743034439026748
1609,317,10,deletion,2025-02-01 15:30:26.762000,0.354243767681781
